Balda,RegCasa,place_id,Latitude,Longitude
كامد اللوز,البقاع الغربي,ChIJmcpRCIYpHxURRF0_x2HfQRk,33.6199656,35.8226749
كترمايا,الشوف,ChIJGSfWkmrkHhURvMCqkq1B79s,33.6167699,35.4485077
كرخا,جزين,ChIJ9fH4To_lHhURKndmeZOxjY8,33.5632853,35.4461836
كرم المهر,المنية,ChIJr1knUmkcIhURyPdx-_Essog,34.3651569,35.9856564
كرم زبدين,عكار,ChIJN37o2IRMIhURSKt_tSoUh7s,34.6186193,36.35780889999999
كرم عصفور,عكار,ChIJp1w9G5kkIhURkj0ZbqUBPWs,34.5239296,36.0635173
كرمسده,زغرتا,ChIJSb7yyl_4IRUR9Pbw-wyOLq4,34.3076366,35.8921413
كروم عرب,عكار,ChIJ0a37atI6IhURVKKXUT_rIZg,34.5549061,36.093277
كفتون,الكوره,ChIJOX8oox79IRUR1FnSagXs-WA,34.2659791,35.7673421
كفر الفتوح,عكار,ChIJA-5AWwhBWBQRLGpllAS8PgQ,30.0814225,31.20346129999999
كفر حمام,حاصبيا,ChIJp_3-GGvHHhURrGmlzCUTzi0,33.3431879,35.6783777
كفر رمان,النبطية,ChIJGRFBF0vrHhURGodfWzxyM3Q,33.3861762,35.4966059
كفر شلال,صيدا,ChIJTTK-3LfuHhURpBJhpOn4ipY,33.4919026,35.4687769
كفرا,بنت جبيل,ChIJz5lWWguDHhURxjeUAu8bkoE,33.1760412,35.3516124
كفربنين,المنية,,,
كفربيت,صيدا,ChIJV9YhycDuHhURsGFGt3lxuo0,33.4957231,35.4612573
كفرتبنيت,النبطية,ChIJ70UrtOWUHhURNp05Z78dAvE,33.3532977,35.5134643
كفرتون,عكار,,,
كفرتيه,المتن,,,
كفرجرة,جزين,,,
كفرحاتا,زغرتا,ChIJZVsHdjP2IRUR7KxlSx4VEmM,34.3825336,35.8998819
كفرحبو,المنية,ChIJH366WokeIhURYnS6JSz-Uhc,34.4144715,35.9594517
كفرحتنا,البترون,ChIJYz-JxPtXHxURvtJGOiJfScs,34.2308,35.7469909
كفرحتي,صيدا,ChIJC_l0C2TuHhURovtHPi2m3tU,33.4989835,35.428613
كفرحره,عكار,ChIJI4D0z8NGWBQRuR3KIV2ry2o,30.0250688,31.2004485
كفرحزير,الكوره,ChIJdfDXL337IRUR4pJnoMAwfjI,34.308132,35.7739917
كفرحلدا,البترون,ChIJrbSFpnX-IRURBBFnsCZwSJc,34.2276204,35.8401152
كفرحورا,زغرتا,ChIJQ_mxRgr3IRURCcb6VaBleuU,34.3742671,35.86988789999999
كفرحونة,جزين,ChIJaUvhN8DCHhURfB82Tpe5Vpo,33.4923967,35.5897893
كفرحي,الشوف,,,
كفرحيم,الشوف,ChIJ3W8vIdXhHhURgk7L99IfY5g,33.6875988,35.5209349
كفردان,بعلبك,ChIJM0ZPVq2vGBURmNTbunJe_Ls,34.0112123,36.0463157
كفردان الغربي,بعلبك,,,
كفردبش,بعلبك,,,
كفردلاقوس,زغرتا,ChIJPRCLaCP2IRURUpKChnkSqVo,34.3933023,35.9058572
كفردنيس,راشيَا,ChIJTQvChbzVHhUR5ib1tVhIMZo,33.554225,35.858385
كفردونين,بنت جبيل,ChIJc3d94cmaHhURxn2n4eUPyaI,33.2404501,35.3970189
كفرذبيان,كسروان,ChIJke1gj8BIHxURHve2h1-aKek,33.9827082,35.7632198
كفرزبد,زحلة,ChIJow1SfOfLGBUR7OJY2vxvy-w,33.7855741,35.9946294
كفرزينا,زغرتا,ChIJU9KBgaL3IRUR5hfnQcT-y4M,34.3676035,35.8801185
كفرسلوان,بعبدا,ChIJEQINjB83HxURtolbWDsS4Ak,33.8569757,35.7827248
كفرشخنا,زغرتا,ChIJV09IjXD3IRURVPAbrybZTpE,34.3643742,35.8640401
كفرشلان,المنية,,,
كفرشليمان,البترون,,,
كفرشوبا,حاصبيا,ChIJN-CwnHnHHhUR6peKURV4tuc,33.3279942,35.6922506
كفرشيما,بعبدا,ChIJxfzQg0YYHxURajT2CX-BVqs,33.8168657,35.5360583
كفرصارون,الكوره,ChIJWZNb-D_5IRURFvNsJ07LXw8,34.2997049,35.8499182
كفرصغاب,زغرتا,ChIJk4Wxs6sDIhURXO66LvJtCQI,34.2790295,35.9623729
كفرصير,النبطية,ChIJ4StOm-WRHhURLh1UobmPIAs,33.3249805,35.4007545
كفرعبيدا,البترون,ChIJCwlz2qNYHxURmHIDmp8reck,34.249832,35.6642904
كفرعقا,الكوره,ChIJXx1FtkT5IRUR7Dc1DbYPwQQ,34.29778650000001,35.8393605
كفرعقاب,المتن,ChIJY25PWglIHxURSjYFuICblXA,33.9454569,35.7458794
كفرعميه,عاليه,ChIJ77nizEYiHxURK-FL3QGa9lw,33.7668581,35.5932881
كفرفاقود,الشوف,ChIJE7Q7DMYfHxURBoShKDduezo,33.700609,35.5340337
كفرفالوس,جزين,ChIJndhDglTvHhURigrZkG6Bjlw,33.5434037,35.4759032
كفرفو,زغرتا,ChIJkcCWS1D4IRURhoPH5zdvHks,34.3176467,35.880018
كفرفيلا,النبطية,ChIJ-Y1kGBXpHhURmmGaoALrv38,33.482076,35.5022989
كفرقاهل,الكوره,ChIJWZNb-D_5IRURFvNsJ07LXw8,34.2997049,35.8499182
كفرقطرة,الشوف,,,
كفرقوق,راشيَا,ChIJdUE4Ux_VHhURlpD3XnRR1co,33.5323686,35.8929818
كفركده,جبيل,ChIJuWHAW01ZHxURanGhCJIGloU,34.2012526,35.65421389999999
كفركلا,مرجعيون,ChIJm_qDig-WHhURcrzg1R7SwLc,33.2787481,35.554823
كفرمتى,عاليه,ChIJy4ztCqofHxURSu1RIOa53XU,33.72709940000001,35.5262336
كفرمسحون,جبيل,,,
كفرمشكي,راشيَا,ChIJO2YbxMbQHhURZkZGq_qa42Y,33.5168415,35.7662528
كفرملكي,صيدا,ChIJ_wuiaCzpHhURxKFiWwYNmK4,33.5015068,35.4800457
كفرنبرخ,الشوف,ChIJ1wsAZx8hHxUR-u9k1pS7Cxg,33.6961317,35.6309072
كفرنون,عكار,,,
كفرنيس,الشوف,ChIJ2cLH9u8jHxURJE-TfQTI0dI,33.7381995,35.6414191
كفريا,زغرتا,ChIJLaJJPQ8fIhURJtiyrkc_g-8,34.4469133,35.9604713
كفرياسين,كسروان,ChIJX7k3rUFBHxURiHY-UuqfViM,34.025547,35.6335613
كفرياشيت,زغرتا,ChIJpTT1Xon3IRURpvsJ7-8AM-k,34.349329,35.8877088
كفور العربي,البترون,ChIJt8FBfk7-IRURbmxTbfJzK_U,34.2246575,35.8659118
كفون,جبيل,ChIJ06Bm0jdaHxUR2Mh5kwwJtzI,34.1552192,35.7053881
كفيفان,البترون,ChIJbw0w3nJVHxUR4wX_1Id_cvc,34.249832,35.6642904
كليليه,الشوف,ChIJXVdR_PTkHhURAA9rJTl0k_Y,33.6195088,35.4314264
كهف الملول,المنية,ChIJ8T9BPRkdIhUR0A2vZn1XdZE,34.3483231,35.9554845
كوبا,البترون,ChIJuXLEpwXiIRURTPMUVkcV8B8,34.2728548,35.6621442
كوثرية السياد,صيدا,ChIJs06KMFGNHhURSJ0IlXirDQE,33.4148284,35.3844064
كور,البترون,ChIJbw0w3nJVHxUR4wX_1Id_cvc,34.249832,35.6642904
كوسبا,الكوره,ChIJWZNb-D_5IRURFvNsJ07LXw8,34.2997049,35.8499182
كوشا,عكار,ChIJo-6fvMc6IhURdCFr_g-xY4Q,34.5610979,36.1021605
كوكبا,حاصبيا,ChIJL_URIkrBHhURdl2F8OH9RMU,33.3925848,35.6459666
كونين,بنت جبيل,ChIJlZFmnGCcHhURePsNB7uqoQA,33.1489311,35.4379859
كيفون,عاليه,ChIJ7bTTkJsYHxUR6j6rceY6zcY,33.7814378,35.5593033
لاسا,جبيل,ChIJU_hHKVBSHxURKvBGdW2zwvI,34.0755094,35.8610075
لالا,البقاع الغربي,ChIJoaxgIOjXHhUROL5QePSBfk4,33.598873,35.7624401
لبايا,البقاع الغربي,ChIJW-r0ZrzaHhURuH_UtYwZAPA,33.4812688,35.7265409
لبعه,جزين,ChIJ3fXJ-2bvHhURFnQ5YqtfVw0,33.5487446,35.4530479
لحفد,جبيل,ChIJy2_8iiFXHxURQpE16DwQc0g,34.167526,35.7790493
لوسيا,البقاع الغربي,ChIJkUf_eXzDHhURiIn6aLTOl8I,33.4411424,35.6493756
مار الياس,زحلة,ChIJUTf_Dhc1HxURZ_Sx1iYyvls,33.8524397,35.8938538
مار انطونيوس,زحلة,ChIJY3JHrTw1HxURZ0XalEqen-4,33.8472749,35.898262
مار بطرس كرم التين,المتن,ChIJf7i6oZI4HxUR7KHgWhPQmro,33.9303438,35.68278
مار توما,عكار,ChIJtXu1lJUjIhURGiZodEX5Zzs,34.5115989,36.0281571
مار شعيا والمزكه,المتن,,,
مار ماما,البترون,ChIJBTlyJ3JXHxUR2uEVbrY3U14,34.1875415,35.7571342
مار مخايل,زحلة,ChIJOQj60zo1HxUR7pUtQRq4-mQ,33.8462304,35.9019775
مار مخايل بنابيل,المتن,ChIJoyBrL443HxURPsiflwnRkRM,33.9017717,35.7379291
مار موسى الدوار,المتن,ChIJC-EJ_Ro5HxURmswcY5TzpmU,33.9016335,35.6838534
مار نقولا,صيدا,ChIJdfQ0pxXwHhURtQl3C1tnVcM,33.5644011,35.3714111
مارون,بنت جبيل,ChIJS8kFYaidHhURgmLgeJhGR_k,33.120548,35.4335263
ماسا,زحلة,ChIJL_egw7e3GBURjkC9WFOF-9g,33.850595,36.0675343
متريت,الكوره,ChIJqZDf2Zb-IRURlGxYAV0xOtk,34.259904,35.8418767
مجد المعوش,الشوف,ChIJ4Vc4snohHxUROtO3C77GI-w,33.7243323,35.6231354
مجد لسلم,مرجعيون,ChIJV8S44RaaHhURqGgTQaXQkow,33.2217027,35.4644885
مجدل بلهيص,راشيَا,ChIJNwwELKjQHhURURFOkfO3Kqs,33.531364,35.741055
مجدل ترشيش,المتن,ChIJt20RqD42HxUR4DHfS4-Utls,33.8941661,35.801348
مجدل عنجر,زحلة,ChIJo2XVPq7SGBURjIOgmDFOnMU,33.712321,35.9182159
مجدلا,عكار,ChIJjylTj68jIhURelSwIfekBAk,34.4976743,36.0369739
مجدلبعنا,عاليه,ChIJBxKpy70kHxURROEibgG9dpU,33.7799956,35.6685126
مجدلزون,صور,ChIJeQdVmKUqHBURMDJyfr6YGuc,33.1512216,35.227049
مجدلون,بعلبك,ChIJJZQQkP-kGBURioV_lqVUMZk,33.9902626,36.1347929
مجدلونا,الشوف,,,
مجدليا,عاليه,ChIJp5sAcwQiHxURiDzU02TWYtE,33.7562012,35.5727945
مجدليون,صيدا,ChIJV1lA6vLvHhURWq5yORaySvo,33.561156,35.4109699
مجيدية,حاصبيا,ChIJo5qVHye5HhURbBUsFYbYKxQ,33.2871084,35.6669479
مجيدية والماري,حاصبيا,ChIJo5qVHye5HhURbBUsFYbYKxQ,33.2871084,35.6669479
محرونه,صور,ChIJP4U6n2CEHhURzgglyTTd5VE,33.2187615,35.3426306
محطة بحمدون,عاليه,ChIJPc-IvlA7HxURgBIygAtaCFg,33.8088596,35.6599267
محلة المسيحيين,بعلبك,,,
محمرش,البترون,ChIJ3-eZUKRXHxURtqDqvPj8rKE,34.19816,35.7700688
محيبيب,مرجعيون,ChIJh0KdLjeZHhUR6vvz0kEv8YY,33.1541834,35.5052301
مدوخا,راشيَا,,,
مراح الحاج,البترون,ChIJ7UKRn8lXHxUR2o_aT9wc6sQ,34.210486,35.7775917
مراح الحباس,جزين,ChIJHSZpP1nvHhURqhAKLl-vJxY,33.5488571,35.4628897
مراح الخوخ,عكار,ChIJsVmq-gtMIhURmp8CXnvPjEw,34.5874991,36.3545609
مراح الزيات,البترون,ChIJKfL_8VNYHxURLuSKrqXqbCk,34.2176108,35.7031396
مراح السراج,المنية,,,
مراح السفيره,الضنية,,,
مراح العين,الهرمل,ChIJ-xoXr2VGIhURzPDZdlt8GDc,34.4711515,36.3358283
مراح شديد,البترون,ChIJbw0w3nJVHxUR4wX_1Id_cvc,34.249832,35.6642904
مرج الزهور,حاصبيا,ChIJ1ZIJvQbQHhUR2km_Fl8LAPs,33.4654104,35.7453001
مرج برجا,الشوف,ChIJPRo3C-vjHhUR5nWoarm167c,33.648028,35.4587766
مرجبا,المتن,ChIJRbJAqfo3HxURBlCjtQ3gDgM,33.9160656,35.7511835
مرستي,الشوف,ChIJ03H3EzHfHhURst3UVnrNR0Y,33.6225712,35.6461569
مركبا,مرجعيون,ChIJC3wMKneXHhURlopebc-bKeI,33.2334165,35.5167951
مركبتا,الضنية,ChIJoQAngwwfIhURIjdAE1Vp5P8,34.4531397,35.9644012
مروحين,صور,ChIJd_qRVEkqHBURXKSDmXFXMOc,33.1082926,35.2753974
مرياطه,زغرتا,ChIJlZ7cXhIeIhURjD8IX4ubxkk,34.4181897,35.9315086
مزبود,الشوف,ChIJ80HUzqDmHhURRGQNh4m12j0,33.6100433,35.4799192
مزرعة آل سويدان,بعلبك,,,
مزرعة ابو صليبي,بعلبك,,,
مزرعة التفاح,زغرتا,ChIJdXuk8dICIhURJpK2GxGnfHQ,34.3226916,35.949697
مزرعة التوت,بعلبك,,,
مزرعة السياد,جبيل,ChIJnZlZ_I5THxUR2hF1BgEMVWA,34.1055512,35.8621207
مزرعة السيد,بعلبك,ChIJJRSxz3OoGBURzIDT6O7OZqI,34.1016229,36.0817241
مزرعة الشوف,الشوف,ChIJKd-PdcffHhURCmUQTo2y30k,33.64140500000001,35.5865223
مزرعة الضليل,بعلبك,,,
مزرعة الضهر,الشوف,ChIJN8py893mHhURTN-ChcZ0RHg,33.5943493,35.5152919
مزرعة الفريديس,زغرتا,,,
مزرعة المطحنة,جزين,,,
مزرعة النهر,عاليه,ChIJAdDm6I0jHxURusxwLU2f8Wk,33.7509555,35.6406804
مزرعة بلدة,عكار,ChIJb6ex5nA6IhURXh_BmyElLME,34.562096,36.1437627
مزرعة بنابيل,المتن,ChIJoyBrL443HxURPsiflwnRkRM,33.9017717,35.7379291
مزرعة بني صعب,بشري,ChIJ6y4NRhb_IRUR8lPnddqBoFI,34.2478141,35.8860039
مزرعة بيت الطشم,الهرمل,ChIJg98f8B9bIhUR3lJExk7fy9A,34.420494,36.4587536
مزرعة بيت الفقيه,الهرمل,,,
مزرعة بيت مطر,بعلبك,,,
مزرعة حريقص,زغرتا,ChIJGRS3Ws4fIhURSORfuvOrwTU,34.4545076,35.9281807
مزرعة حوقا,زغرتا,,,
مزرعة سجد,الهرمل,,,
مزرعة عساف,بشري,ChIJ62EOlB7_IRURmEojFtkG2us,34.248986,35.8753931
مزرعة مشرف,صور,ChIJ0bU_j3CEHhURClHmcEnZmBI,33.2088841,35.3348706
مزرعة يشوع,المتن,ChIJ8Yr44SM_HxURyEq1KinEE00,33.929879,35.6358562
مزمورة,الشوف,ChIJ4y_XNujmHhURGsEI1Ds6HD0,33.5951529,35.508808
مزياره,زغرتا,ChIJubeHm0sdIhURKAHKMC1lU34,34.3331857,35.9324366
مشان,جبيل,ChIJH5krlf1PHxURukkhVp4DyW4,34.0846613,35.75676869999999
مشتى حسن,عكار,ChIJ7eQ_OgpLIhURQC-zf_NGIIE,34.6232969,36.3236532
مشتى حمود,عكار,ChIJLdiYwRJLIhUR8hc-eWh_HeM,34.6314948,36.3269284
مشحة,عكار,ChIJJxvvp-A6IhURTja-tWCZHDo,34.5408545,36.1158919
مشغره التحتا,البقاع الغربي,ChIJ3w_3BIDbHhURH2auI-cJAQY,33.5291677,35.6538105
مشغره الفوقا,البقاع الغربي,ChIJ3w_3BIDbHhURH2auI-cJAQY,33.5291677,35.6538105
مشمش,عكار,ChIJ_XjZUAM8IhURejIhenoRSts,34.4720432,36.1712248
مشموشة,جزين,ChIJh29WXPTdHhURegFFrTndUaQ,33.5789532,35.5696941
مشيخا,المتن,ChIJDeGntXg3HxURFGxaUUw_KyM,33.8871401,35.7463226
مشيلحة الحاكور,عكار,,,
مصنع الزهره,بعلبك,,,
معاد,جبيل,ChIJW9brfW5ZHxURVPRPYQPEWfI,34.1956282,35.6834134
معاصر الشوف,الشوف,ChIJ5WY9iDwnHxURmjjVTZXHKnA,33.6673735,35.6704505
معاصر بيت الدين,الشوف,ChIJ8wVCvE0gHxURSJxD3SaCfIM,33.7005769,35.5969871
معراب,كسروان,ChIJY3q41OhGHxURsllVhNaMrTc,33.9999234,35.6805576
معربون,بعلبك,ChIJ7R2YeaK-GBURtDvZwxqj5Dg,33.850403,36.188906
معركة,صور,ChIJ_-0bL--FHhURQgfwDWKcc7w,33.272672,35.3089882
معروب,صور,ChIJESNCsIKPHhURwMMEcTDpjU8,33.2857174,35.3474204
معصريتي,عاليه,ChIJXw2fBOsjHxURJoB9aXAtbWg,33.7480695,35.6345076
معلقة,زحلة,ChIJf0I3UszKGBURZgR_p5Mmh4U,33.8417292,35.9244797
مغدوشة,صيدا,ChIJh-onPNzxHhURij3GAGLdzCU,33.52304120000001,35.3839979
مقراق,بعلبك,ChIJLcvbVkJyIhURejxOTeRWaYA,34.1771724,36.3213879
مقنه,بعلبك,,,
مكسة,زحلة,ChIJZT4sReMzHxURtAYzIdBD-sE,33.8100132,35.8327506
مكسر العبد,صيدا,,,
مليخ,جزين,ChIJ97PzQdvpHhURlNT6-xRmCLk,33.4689592,35.5561393
ممنع,عكار,ChIJYYWGAWE5IhURqO7c6sKSaYQ,34.5002744,36.1792969
منجز,عكار,ChIJlSn5t-Y1IhUR8gUhFdR6tZU,34.61533120000001,36.2454793
منيارة,عكار,ChIJH2WgDpEkIhURJMyiebtYcrc,34.53210440000001,36.0598553
ميدون,البقاع الغربي,ChIJB3LkNG_DHhURDhxrt8viNww,33.4693895,35.6407912
ميروبا,كسروان,ChIJjeu67DtPHxUR4nD0ChFAxbE,34.01101999999999,35.7692977
ميس الجبل جنوبي,مرجعيون,ChIJbcHEaB2ZHhURlrYOdz67aqY,33.1691634,35.5211931
ميس الجبل شرقي,مرجعيون,ChIJbcHEaB2ZHhURlrYOdz67aqY,33.1691634,35.5211931
ميس الجبل شمالي,مرجعيون,ChIJbcHEaB2ZHhURlrYOdz67aqY,33.1691634,35.5211931
ميس الجبل غربي,مرجعيون,ChIJbcHEaB2ZHhURlrYOdz67aqY,33.1691634,35.5211931
ميفدون,النبطية,ChIJ20pt6YCTHhURyvqYzOMwVyE,33.3486314,35.4763955
ميفوق,جبيل,ChIJC2p3DgRXHxURGoGVH_jeLSk,34.1827615,35.7783385
ميمس,حاصبيا,ChIJv1FTPwfFHhUR2DbaPe4Qg5I,33.4197392,35.7144795
ميناء الحصن,بيروت,ChIJ0f6iCN0WHxURmIn5uMY_F7M,33.9001818,35.4980791
نابيه,المتن,ChIJ4wCOtJo-HxURvDHkqHkBlng,33.8998491,35.6206129
نبحا,بعلبك,ChIJ9yswEPoMIhUR1FGOucNXKUA,34.1832504,36.2259264
نبحا الحرفوش,بعلبك,ChIJY0TJQjwNIhUR7MyuB7oITwk,34.1983616,36.2453544
نبحا المحفارة,بعلبك,,,
نبحا حي الجامع,بعلبك,,,
نبحا قليله,بعلبك,ChIJZY-s_gQNIhURBlEwHjRHXkQ,34.1984745,36.2281397
نحلا,البترون,,,
نحله,بعلبك,ChIJOyzLFN51IhURtl7QX_Zcf9E,34.0421557,36.2608954
نمرين,الضنية,ChIJNUwHGJ8ZIhUReH2QTHfwTVY,34.3855473,36.0499192
نهر ابراهيم,جبيل,ChIJKdKGOYZDHxUR3oM3YXQtMkc,34.0662744,35.6455482
نهر الذهب,كسروان,ChIJvw05WIBPHxUReKKJPq9Fg7U,34.0474059,35.7426652
نيحا,الشوف,ChIJO-ulEZPeHhURXr_o9FWhE8U,33.5954973,35.6241194
هابيل,جبيل,ChIJtRvTwwlaHxURZKrDPijreU4,34.1494338,35.7396945
هرهريا والقطين,كسروان,,,
هيتلا,عكار,,,
وادي التركمان,الهرمل,ChIJsZEglrlBIhURXvhuKrFEDZo,34.3764387,36.3190912
وادي الجاموس,عكار,ChIJI15fr80jIhURUg23rKPapIU,34.4984776,36.0152463
وادي الحور,عكار,ChIJaZTzeSIxIhURAGXuj3kcohc,34.6091121,36.1548544
وادي الدلم,زحلة,ChIJe4_IvQUxHxUR7pwQMvM6Y_U,33.8043686,35.7788971
وادي الدير,الشوف,ChIJbS3hQCbgHhUR2ndImGm7SKQ,33.6819566,35.5344682
وادي الرطل,الهرمل,,,
وادي الزين,بعلبك,,,
وادي الست,الشوف,ChIJdRBWjGohHxUR1p2oiJsL0GU,33.7143708,35.6302257
وادي الصفا الشرقي,بعلبك,,,
وادي العرايش,زحلة,ChIJuct-Wmo1HxURNKUln1zhcLI,33.8621218,35.8913851
وادي العس,الهرمل,,,
وادي الكرم,المتن,ChIJryUuFnJIHxURPn6MRxaD51Y,33.9493848,35.7502828
وادي المشمشه,بعلبك,,,
وادي النحله,الضنية,ChIJPZNrHkr0IRURl8K4gIdVBK4,34.4504661,35.8662636
وادي النيرة,الهرمل,ChIJhe1QpK5rIhURMI8q9_9WrdM,34.3118775,36.3127627
وادي بعنقودين,جزين,ChIJCe5c83TvHhURbrB2NnRPpeA,33.5462992,35.4409309
وادي بنحلية,الشوف,,,
وادي بنيت,الهرمل,,,
وادي جزين,جزين,ChIJ6eknZnbdHhURxs6Uf3E_M3Q,33.5507684,35.580201
وادي جيلو,صور,ChIJC-Unpi6EHhURWDSJLmvIPy0,33.2445356,35.308901
وادي خالد,عكار,ChIJucBfpulMIhUR1AwZYcD3Wvg,34.6176725,36.3768911
وادي دير دوريت,الشوف,ChIJbS3hQCbgHhUR2ndImGm7SKQ,33.6819566,35.5344682
وادي شحرور السفلى,بعبدا,ChIJj3QbBA4YHxURzFsAioyuXZM,33.8204321,35.5552365
وادي شحرور العليا,بعبدا,ChIJv0CrZKciHxURfrBUfXbqyDQ,33.8178681,35.56501910000001
وادي فعرة,بعلبك,ChIJLeJkTH9rIhURzJe4d_Is19E,34.2856671,36.3054921
وادي قنوبين,بشري,ChIJ9UaBDyQCIhURPtnSjV5K9A0,34.2549347,35.9429697
وجه الحجر,البترون,ChIJt34UfxXiIRUR6iOSmtu1vQ4,34.2819066,35.6725097
وطى الجوز,كسروان,ChIJSQ4_V2xPHxURjqHwcZHO56Y,34.0267752,35.7595261
وطى المروج,المتن,ChIJ0TFwVvU3HxURQEFNdiU1ZbM,33.909886,35.7408073
وطى حوب,البترون,ChIJHY26R-H_IRURsLcqjdLMlQw,34.1913852,35.8976231
يارون,بنت جبيل,ChIJe2AVB5onHBURaHAlFD1q-B0,33.0800529,35.4234897
يارين,صور,ChIJcTymuzwrHBURqF1vmVv1rtM,33.1064297,35.232204
ياطر,بنت جبيل,ChIJr1DZFUaCHhUR6pTUt0Bzi6o,33.1537206,35.3289023
يانوح,صور,ChIJb5MJ7NeFHhURbI7A9PyKPoM,33.2602087,35.3038122
يحشوش,كسروان,ChIJ9WYgHl5FHxUR5MRGT2rOIIQ,34.0666276,35.7363461
يحفوفا,بعلبك,ChIJ1XMF9aC5GBUR2PsxozP0eeo,33.8581471,36.1226933
يحمر,البقاع الغربي,ChIJ4d99cEvbHhURwBvBiVJ7FSI,33.4861543,35.67038489999999
ينطا,راشيَا,ChIJ7cvBL-zUGBURHONR0f55F0I,33.603494,35.9445726
يوغون اولوك,زحلة,,,
يونين جنوبي,بعلبك,ChIJzS6VwUd1IhURkNXNk_tRqTY,34.0775725,36.2750229
يونين شرقي,بعلبك,ChIJzS6VwUd1IhURkNXNk_tRqTY,34.0775725,36.2750229
يونين شمالي,بعلبك,ChIJzS6VwUd1IhURkNXNk_tRqTY,34.0775725,36.2750229
يونين غربي,بعلبك,ChIJzS6VwUd1IhURkNXNk_tRqTY,34.0775725,36.2750229
